Site;SS47 Rue des Moulins 11 (ID 3247);SS47 Rue des Moulins 11 (ID 3247);SS47 Rue des Moulins 11 (ID 3247);SS47 Rue des Moulins 11 (ID 3247)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-08-10 15:00:00;0;28.7;25.0;29.4
2023-08-10 16:00:00;0;28.0;25.0;28.9
2023-08-10 17:00:00;0;27.9;25.0;28.4
2023-08-10 18:00:00;0;27.0;25.0;28.0
2023-08-10 19:00:00;0;27.0;24.5;27.6
2023-08-10 20:00:00;0;26.9;24.0;27.3
2023-08-10 21:00:00;0;26.0;24.0;27.0
2023-08-10 22:00:00;0;26.0;24.0;26.6
2023-08-10 23:00:00;0;26.0;24.0;26.3
2023-08-11 00:00:00;0;25.8;24.0;26.1
2023-08-11 01:00:00;0;25.0;24.0;25.9
2023-08-11 02:00:00;0;25.0;24.0;25.6
2023-08-11 03:00:00;0;25.0;24.0;25.4
2023-08-11 04:00:00;0;25.0;24.0;25.3
2023-08-11 05:00:00;0;25.0;23.6;25.1
2023-08-11 06:00:00;0;25.0;23.1;24.9
2023-08-11 07:00:00;0;24.2;23.0;24.7
2023-08-11 08:00:00;0;24.0;23.0;24.5
2023-08-11 09:00:00;0;24.0;23.0;24.4
2023-08-11 10:00:00;0;24.0;23.0;24.3
2023-08-11 11:00:00;0;24.0;23.0;24.2
2023-08-11 12:00:00;0;24.0;23.0;24.1
2023-08-11 13:00:00;0;24.0;23.0;24.0
2023-08-11 14:00:00;0;24.0;23.0;23.9
2023-08-11 15:00:00;0;24.0;23.0;23.9
2023-08-11 16:00:00;0;24.0;23.0;23.8
2023-08-11 17:00:00;0;24.0;23.0;23.7
2023-08-11 18:00:00;0;24.0;23.0;23.7
2023-08-11 19:00:00;0;24.0;23.0;23.6
2023-08-11 20:00:00;0;24.0;23.0;23.5
2023-08-11 21:00:00;0;24.0;23.0;23.5
2023-08-11 22:00:00;0;24.0;23.0;23.4
2023-08-11 23:00:00;0;24.0;23.0;23.4
2023-08-12 00:00:00;0;24.0;23.0;23.4
2023-08-12 01:00:00;0;24.0;23.0;23.3
2023-08-12 02:00:00;0;24.0;23.0;23.3
2023-08-12 03:00:00;0;24.0;23.0;23.3
2023-08-12 04:00:00;0;23.9;23.0;23.3
2023-08-12 05:00:00;0;23.6;23.2;23.3
2023-08-12 06:00:00;15;74.0;57.3;66.9
2023-08-12 07:00:00;1;66.0;53.3;61.3
2023-08-12 08:00:00;0;56.9;43.4;58.1
2023-08-12 09:00:00;0;53.8;38.2;55.3
2023-08-12 10:00:00;0;50.9;35.1;52.5
2023-08-12 11:00:00;0;48.2;33.2;49.7
2023-08-12 12:00:00;0;45.8;31.7;47.2
2023-08-12 13:00:00;0;43.5;30.6;44.8
2023-08-12 14:00:00;0;41.5;30.0;42.8
2023-08-12 15:00:00;0;39.6;29.0;41.0
2023-08-12 16:00:00;0;38.1;28.8;39.3
2023-08-12 17:00:00;0;36.6;28.0;37.8
2023-08-12 18:00:00;0;35.4;28.0;36.6
2023-08-12 19:00:00;0;34.2;27.1;35.5
2023-08-12 20:00:00;0;33.2;27.0;34.4
2023-08-12 21:00:00;0;32.3;27.0;33.5
2023-08-12 22:00:00;0;31.5;26.3;32.6
2023-08-12 23:00:00;0;30.8;26.0;31.9
2023-08-13 00:00:00;0;30.0;26.0;31.1
2023-08-13 01:00:00;0;29.5;26.0;30.4
2023-08-13 02:00:00;0;29.0;25.4;29.9
2023-08-13 03:00:00;0;28.3;25.0;29.4
2023-08-13 04:00:00;0;28.0;25.0;28.8
2023-08-13 05:00:00;0;27.6;25.0;28.3
2023-08-13 06:00:00;0;27.0;25.0;28.0
2023-08-13 07:00:00;0;27.0;24.9;27.5
2023-08-13 08:00:00;0;26.6;24.2;27.3
2023-08-13 09:00:00;0;26.0;24.0;26.9
2023-08-13 10:00:00;0;26.0;24.0;26.6
2023-08-13 11:00:00;0;26.0;24.0;26.3
2023-08-13 12:00:00;0;26.0;24.0;26.1
2023-08-13 13:00:00;0;25.1;24.0;25.9
2023-08-13 14:00:00;0;25.0;24.0;25.7
2023-08-13 15:00:00;0;25.0;24.0;25.5
2023-08-13 16:00:00;0;25.0;24.0;25.3
2023-08-13 17:00:00;0;25.0;24.0;25.3
2023-08-13 18:00:00;0;25.0;24.0;25.1
2023-08-13 19:00:00;0;25.0;24.0;25.0
2023-08-13 20:00:00;0;25.0;24.0;24.9
2023-08-13 21:00:00;0;25.0;24.0;24.7
2023-08-13 22:00:00;0;24.9;24.0;24.5
2023-08-13 23:00:00;0;24.1;24.0;24.5
2023-08-14 00:00:00;0;24.0;24.0;24.4
2023-08-14 01:00:00;0;24.2;24.2;24.4
2023-08-14 02:00:00;19;75.7;64.4;73.4
2023-08-14 03:00:00;4;72.9;63.0;70.0
2023-08-14 04:00:00;0;63.1;49.8;64.6
2023-08-14 05:00:00;0;59.4;42.5;61.2
2023-08-14 06:00:00;0;56.0;38.3;57.8
2023-08-14 07:00:00;0;52.7;35.6;54.6
2023-08-14 08:00:00;0;49.7;33.6;51.5
2023-08-14 09:00:00;0;47.0;32.2;48.7
2023-08-14 10:00:00;0;44.6;31.2;46.2
2023-08-14 11:00:00;0;41.3;31.0;38.7
2023-08-14 12:00:00;0;37.8;31.0;35.8
2023-08-14 13:00:00;0;35.6;30.1;34.2
2023-08-14 14:00:00;0;34.2;29.7;33.0
2023-08-14 15:00:00;0;32.8;29.0;31.9
2023-08-14 16:00:00;0;31.8;28.5;31.3
2023-08-14 17:00:00;0;31.0;28.0;31.9
2023-08-14 18:00:00;0;30.4;27.1;31.3
2023-08-14 19:00:00;0;30.0;27.0;30.8
2023-08-14 20:00:00;0;29.5;26.3;30.2
2023-08-14 21:00:00;0;29.0;26.0;29.7
2023-08-14 22:00:00;0;29.0;26.0;29.3
2023-08-14 23:00:00;0;28.0;26.0;28.9
2023-08-15 00:00:00;0;28.0;25.9;28.4
2023-08-15 01:00:00;0;28.0;25.0;28.1
2023-08-15 02:00:00;0;27.0;25.0;27.8
2023-08-15 03:00:00;0;27.0;25.0;27.5
2023-08-15 04:00:00;0;27.0;25.0;27.3
2023-08-15 05:00:00;0;26.9;25.0;27.1
2023-08-15 06:00:00;0;26.0;25.0;26.8
2023-08-15 07:00:00;0;26.0;25.0;26.5
2023-08-15 08:00:00;0;26.0;25.0;26.3
2023-08-15 09:00:00;0;26.0;25.0;26.2
2023-08-15 10:00:00;0;26.0;25.0;26.0
2023-08-15 11:00:00;0;25.8;25.0;25.8
2023-08-15 12:00:00;0;25.1;24.6;25.7
2023-08-15 13:00:00;0;25.0;24.0;25.5
2023-08-15 14:00:00;0;25.0;24.0;25.4
2023-08-15 15:00:00;0;25.0;24.0;25.3
2023-08-15 16:00:00;0;25.0;24.0;25.2
2023-08-15 17:00:00;0;25.0;24.0;25.1
2023-08-15 18:00:00;0;25.0;24.0;25.0
2023-08-15 19:00:00;0;25.0;24.0;24.9
2023-08-15 20:00:00;0;25.0;24.0;24.8
2023-08-15 21:00:00;0;25.0;24.0;24.6
2023-08-15 22:00:00;0;25.0;24.0;24.5
2023-08-15 23:00:00;0;25.0;24.0;24.5
2023-08-16 00:00:00;0;25.0;24.0;24.4
2023-08-16 01:00:00;0;24.8;24.0;24.4
2023-08-16 02:00:00;0;24.2;24.0;24.3
2023-08-16 03:00:00;0;24.0;24.0;24.2
2023-08-16 04:00:00;0;24.0;24.0;24.2
2023-08-16 05:00:00;0;24.0;24.0;24.2
2023-08-16 06:00:00;0;24.0;24.0;24.1
2023-08-16 07:00:00;0;24.0;24.0;24.1
2023-08-16 08:00:00;0;24.0;24.0;24.0
2023-08-16 09:00:00;0;24.0;24.0;24.0
2023-08-16 10:00:00;0;24.0;24.0;23.9
2023-08-16 11:00:00;0;24.0;24.0;23.9
2023-08-16 12:00:00;0;24.0;24.0;23.9
2023-08-16 13:00:00;0;24.0;24.0;23.8
2023-08-16 14:00:00;15;52.4;38.1;48.0
2023-08-16 15:00:00;8;74.3;57.4;65.7
2023-08-16 16:00:00;0;60.5;48.1;59.7
2023-08-16 17:00:00;0;55.4;41.2;56.8
2023-08-16 18:00:00;0;52.5;37.5;54.0
2023-08-16 19:00:00;0;49.9;35.0;51.3
2023-08-16 20:00:00;0;47.3;33.3;48.8
2023-08-16 21:00:00;0;45.1;32.0;46.4
2023-08-16 22:00:00;0;43.0;31.0;44.3
2023-08-16 23:00:00;0;41.1;30.1;42.3
2023-08-17 00:00:00;0;39.4;29.6;40.6
2023-08-17 01:00:00;0;37.8;29.0;39.1
2023-08-17 02:00:00;0;36.5;28.5;37.7
2023-08-17 03:00:00;0;35.3;28.0;36.5
2023-08-17 04:00:00;0;34.3;27.9;35.5
2023-08-17 05:00:00;0;33.2;27.0;34.4
2023-08-17 06:00:00;0;32.3;27.0;33.5
2023-08-17 07:00:00;0;31.6;27.0;32.7
2023-08-17 08:00:00;0;31.0;26.3;31.9
2023-08-17 09:00:00;0;30.1;26.0;31.2
2023-08-17 10:00:00;0;29.8;26.0;30.6
2023-08-17 11:00:00;0;29.0;26.0;30.1
2023-08-17 12:00:00;0;29.0;26.0;29.5
2023-08-17 13:00:00;0;28.1;26.0;29.1
2023-08-17 14:00:00;0;28.0;26.0;28.7
2023-08-17 15:00:00;0;28.0;25.1;28.3
2023-08-17 16:00:00;0;27.1;25.0;28.0
2023-08-17 17:00:00;0;27.0;25.0;27.6
2023-08-17 18:00:00;0;27.0;25.0;27.4
2023-08-17 19:00:00;0;26.9;25.0;27.2
2023-08-17 20:00:00;0;26.1;25.0;26.9
2023-08-17 21:00:00;0;26.0;25.0;26.7
2023-08-17 22:00:00;0;26.0;25.0;26.4
2023-08-17 23:00:00;0;26.0;25.0;26.2
2023-08-18 00:00:00;0;26.0;25.0;26.1
2023-08-18 01:00:00;0;26.0;25.0;26.0
2023-08-18 02:00:00;0;25.6;25.0;25.8
2023-08-18 03:00:00;0;25.0;25.0;25.7
2023-08-18 04:00:00;0;25.0;24.2;25.5
2023-08-18 05:00:00;0;25.0;24.0;25.4
2023-08-18 06:00:00;0;25.0;24.0;25.3
2023-08-18 07:00:00;0;25.0;24.0;25.2
2023-08-18 08:00:00;0;25.0;24.0;25.1
2023-08-18 09:00:00;0;25.0;24.0;25.0
2023-08-18 10:00:00;0;25.0;24.0;24.9
2023-08-18 11:00:00;0;25.0;24.0;24.8
2023-08-18 12:00:00;0;25.0;24.0;24.7
2023-08-18 13:00:00;0;25.0;24.0;24.6
2023-08-18 14:00:00;0;25.0;24.0;24.5
2023-08-18 15:00:00;0;25.0;24.0;24.5
2023-08-18 16:00:00;6;32.6;28.6;31.2
2023-08-18 17:00:00;14;76.7;56.6;68.0
2023-08-18 18:00:00;1;65.7;53.3;61.0
2023-08-18 19:00:00;0;56.9;43.9;58.0
2023-08-18 20:00:00;0;53.8;39.1;55.3
2023-08-18 21:00:00;0;51.1;36.2;52.6
2023-08-18 22:00:00;0;48.6;34.3;50.0
2023-08-18 23:00:00;0;46.1;32.7;47.6
2023-08-19 00:00:00;0;44.0;31.7;45.3
2023-08-19 01:00:00;0;42.0;30.8;43.3
2023-08-19 02:00:00;0;40.3;30.0;41.5
2023-08-19 03:00:00;0;38.6;29.2;39.9
2023-08-19 04:00:00;0;37.3;28.8;38.4
2023-08-19 05:00:00;0;35.9;28.0;37.2
2023-08-19 06:00:00;0;34.8;28.0;36.0
2023-08-19 07:00:00;0;33.8;27.1;35.0
2023-08-19 08:00:00;0;32.9;27.0;34.0
2023-08-19 09:00:00;0;32.0;27.0;33.1
2023-08-19 10:00:00;0;31.2;27.0;32.4
2023-08-19 11:00:00;0;30.7;26.4;31.7
2023-08-19 12:00:00;0;30.0;26.0;31.0
2023-08-19 13:00:00;0;29.7;26.0;30.4
2023-08-19 14:00:00;0;29.0;26.0;30.0
2023-08-19 15:00:00;0;29.0;26.0;29.5
2023-08-19 16:00:00;0;28.1;26.0;29.1
2023-08-19 17:00:00;0;28.0;26.0;28.7
2023-08-19 18:00:00;0;28.0;26.0;28.3
2023-08-19 19:00:00;0;27.2;25.6;28.0
2023-08-19 20:00:00;0;27.0;25.0;27.7
2023-08-19 21:00:00;0;27.0;25.0;27.4
2023-08-19 22:00:00;0;27.0;25.0;27.3
2023-08-19 23:00:00;0;26.7;25.0;27.1
2023-08-20 00:00:00;0;26.0;25.0;26.8
2023-08-20 01:00:00;0;26.0;25.0;26.6
2023-08-20 02:00:00;0;26.0;25.0;26.4
2023-08-20 03:00:00;0;26.0;25.0;26.2
2023-08-20 04:00:00;0;26.0;25.0;26.1
2023-08-20 05:00:00;0;26.0;25.0;26.0
2023-08-20 06:00:00;0;26.0;25.0;25.8
2023-08-20 07:00:00;0;25.7;25.0;25.7
2023-08-20 08:00:00;0;25.0;25.0;25.6
2023-08-20 09:00:00;0;25.0;25.0;25.5
2023-08-20 10:00:00;0;25.0;25.0;25.4
2023-08-20 11:00:00;0;25.0;25.0;25.3
2023-08-20 12:00:00;0;25.0;25.0;25.3
2023-08-20 13:00:00;0;25.0;25.0;25.2
2023-08-20 14:00:00;0;25.0;25.0;25.1
2023-08-20 15:00:00;0;25.0;25.0;25.0
2023-08-20 16:00:00;0;25.0;25.0;25.0
2023-08-20 17:00:00;0;25.0;25.0;24.9
2023-08-20 18:00:00;0;25.0;25.0;24.8
2023-08-20 19:00:00;0;25.0;25.0;24.8
2023-08-20 20:00:00;0;25.0;25.0;24.7
2023-08-20 21:00:00;0;25.0;25.0;24.7
2023-08-20 22:00:00;0;25.0;25.0;24.6
2023-08-20 23:00:00;0;25.0;25.0;24.6
2023-08-21 00:00:00;0;25.0;25.0;24.6
2023-08-21 01:00:00;0;25.1;25.1;24.6
2023-08-21 02:00:00;20;75.3;64.2;73.4
2023-08-21 03:00:00;5;74.1;64.3;70.9
2023-08-21 04:00:00;0;64.0;51.4;65.1
2023-08-21 05:00:00;0;60.2;43.8;61.9
2023-08-21 06:00:00;0;56.6;39.4;58.6
2023-08-21 07:00:00;0;53.5;36.7;55.3
2023-08-21 08:00:00;0;50.6;34.6;52.3
2023-08-21 09:00:00;0;47.9;33.3;49.5
2023-08-21 10:00:00;0;45.4;32.2;47.0
2023-08-21 11:00:00;0;42.2;32.0;39.7
2023-08-21 12:00:00;0;38.8;32.0;36.8
2023-08-21 13:00:00;0;36.6;31.1;35.2
2023-08-21 14:00:00;0;35.1;30.6;33.8
2023-08-21 15:00:00;0;33.8;30.0;32.7
2023-08-21 16:00:00;0;32.8;29.3;32.5
2023-08-21 17:00:00;0;32.0;28.8;32.8
2023-08-21 18:00:00;0;31.4;28.0;32.3
2023-08-21 19:00:00;0;31.0;28.0;31.7
2023-08-21 20:00:00;0;30.4;27.0;31.1
2023-08-21 21:00:00;0;30.0;27.0;30.6
2023-08-21 22:00:00;0;29.7;27.0;30.2
2023-08-21 23:00:00;0;29.0;27.0;29.8
2023-08-22 00:00:00;0;29.0;26.4;29.4
2023-08-22 01:00:00;0;28.9;26.0;29.1
2023-08-22 02:00:00;0;28.1;26.0;28.8
2023-08-22 03:00:00;0;28.0;26.0;28.5
2023-08-22 04:00:00;0;28.0;26.0;28.2
2023-08-22 05:00:00;0;27.9;26.0;28.0
2023-08-22 06:00:00;0;27.0;26.0;27.7
2023-08-22 07:00:00;0;27.0;26.0;27.4
2023-08-22 08:00:00;0;27.0;26.0;27.3
2023-08-22 09:00:00;0;27.0;25.7;27.1
2023-08-22 10:00:00;0;27.0;25.2;26.9
2023-08-22 11:00:00;0;26.8;25.0;26.7
2023-08-22 12:00:00;0;26.0;25.0;26.6
2023-08-22 13:00:00;0;26.0;25.0;26.4
2023-08-22 14:00:00;0;26.0;25.0;26.3
2023-08-22 15:00:00;0;26.0;25.0;26.2
2023-08-22 16:00:00;0;26.0;25.0;26.1
2023-08-22 17:00:00;0;26.0;25.0;26.0
2023-08-22 18:00:00;0;26.0;25.0;25.9
2023-08-22 19:00:00;0;26.0;25.0;25.9
2023-08-22 20:00:00;0;26.0;25.0;25.7
2023-08-22 21:00:00;0;26.0;25.0;25.7
2023-08-22 22:00:00;0;26.0;25.0;25.6
2023-08-22 23:00:00;0;26.0;25.0;25.5
2023-08-23 00:00:00;0;26.0;25.0;25.4
2023-08-23 01:00:00;0;26.0;25.0;25.4
2023-08-23 02:00:00;0;26.0;25.0;25.4
2023-08-23 03:00:00;0;25.7;25.0;25.3
2023-08-23 04:00:00;0;25.6;25.0;25.3
2023-08-23 05:00:00;0;25.2;25.0;25.3
2023-08-23 06:00:00;0;25.0;25.0;25.3
2023-08-23 07:00:00;0;25.0;25.0;25.2
2023-08-23 08:00:00;0;25.0;25.0;25.2
2023-08-23 09:00:00;0;25.0;25.0;25.1
2023-08-23 10:00:00;0;25.0;25.0;25.1
2023-08-23 11:00:00;0;25.0;25.0;25.0
2023-08-23 12:00:00;0;25.0;25.0;25.0
2023-08-23 13:00:00;0;25.0;25.0;25.0
2023-08-23 14:00:00;0;25.0;25.0;25.0
2023-08-23 15:00:00;0;25.0;25.0;24.9
2023-08-23 16:00:00;0;25.0;25.0;24.9
2023-08-23 17:00:00;0;25.0;25.0;24.9
2023-08-23 18:00:00;0;25.0;25.0;24.9
2023-08-23 19:00:00;0;25.0;25.0;24.8
2023-08-23 20:00:00;0;25.0;25.0;24.8
2023-08-23 21:00:00;0;25.0;25.0;24.8
2023-08-23 22:00:00;0;25.0;25.0;24.8
2023-08-23 23:00:00;0;25.0;25.0;24.8
2023-08-24 00:00:00;0;25.0;25.0;24.8
2023-08-24 01:00:00;0;25.0;25.0;24.8
2023-08-24 02:00:00;0;25.0;25.0;24.8
2023-08-24 03:00:00;0;25.0;25.0;24.8
2023-08-24 04:00:00;0;25.0;25.0;24.8
2023-08-24 05:00:00;0;25.0;25.0;24.7
2023-08-24 06:00:00;0;25.0;25.0;24.7
2023-08-24 07:00:00;0;25.0;25.0;24.7
2023-08-24 08:00:00;0;25.0;25.0;24.6
2023-08-24 09:00:00;0;25.0;25.0;24.6
2023-08-24 10:00:00;0;25.0;25.0;24.6
2023-08-24 11:00:00;0;25.0;25.0;24.6
2023-08-24 12:00:00;0;25.0;25.0;24.6
2023-08-24 13:00:00;0;25.0;25.0;24.6
2023-08-24 14:00:00;0;25.0;25.0;24.6
2023-08-24 15:00:00;0;25.0;25.0;24.6
2023-08-24 16:00:00;0;25.0;25.0;24.6
2023-08-24 17:00:00;0;25.0;25.0;24.6
2023-08-24 18:00:00;0;25.0;25.0;24.6
2023-08-24 19:00:00;0;25.0;25.0;24.6
2023-08-24 20:00:00;0;25.0;25.0;24.6
2023-08-24 21:00:00;12;47.6;36.5;43.8
2023-08-24 22:00:00;9;75.7;58.4;66.4
2023-08-24 23:00:00;0;62.1;49.9;60.4
2023-08-25 00:00:00;0;56.3;42.7;57.6
2023-08-25 01:00:00;0;53.4;38.7;54.9
2023-08-25 02:00:00;0;50.9;36.2;52.3
2023-08-25 03:00:00;0;48.3;34.4;49.7
2023-08-25 04:00:00;0;46.1;33.1;47.3
2023-08-25 05:00:00;0;44.0;32.0;45.2
2023-08-25 06:00:00;0;42.1;31.0;43.3
2023-08-25 07:00:00;0;40.5;30.5;41.6
2023-08-25 08:00:00;0;38.8;30.0;40.0
2023-08-25 09:00:00;0;37.6;29.2;38.6
2023-08-25 10:00:00;0;36.4;29.0;37.5
2023-08-25 11:00:00;0;35.3;29.0;36.4
2023-08-25 12:00:00;0;34.3;28.2;35.5
2023-08-25 13:00:00;0;33.5;28.0;34.6
2023-08-25 14:00:00;0;32.9;28.0;33.8
2023-08-25 15:00:00;0;32.0;28.0;33.1
2023-08-25 16:00:00;0;31.4;27.3;32.4
2023-08-25 17:00:00;0;31.0;27.0;31.8
2023-08-25 18:00:00;0;30.3;27.0;31.2
2023-08-25 19:00:00;0;30.0;27.0;30.7
2023-08-25 20:00:00;0;29.8;27.0;30.3
2023-08-25 21:00:00;0;29.0;27.0;29.9
2023-08-25 22:00:00;0;29.0;27.0;29.5
2023-08-25 23:00:00;0;29.0;26.5;29.2
2023-08-26 00:00:00;0;28.1;26.0;28.9
2023-08-26 01:00:00;0;28.0;26.0;28.6
2023-08-26 02:00:00;0;28.0;26.0;28.3
2023-08-26 03:00:00;0;28.0;26.0;28.2
2023-08-26 04:00:00;0;27.4;26.0;27.9
2023-08-26 05:00:00;0;27.0;26.0;27.7
2023-08-26 06:00:00;0;27.0;26.0;27.4
2023-08-26 07:00:00;0;27.0;26.0;27.3
2023-08-26 08:00:00;0;27.0;26.0;27.2
2023-08-26 09:00:00;0;27.0;26.0;27.1
2023-08-26 10:00:00;0;27.0;26.0;26.9
2023-08-26 11:00:00;0;26.7;26.0;26.7
2023-08-26 12:00:00;0;26.1;25.9;26.6
2023-08-26 13:00:00;0;26.0;25.0;26.4
2023-08-26 14:00:00;0;26.0;25.0;26.3
2023-08-26 15:00:00;0;26.0;25.0;26.2
2023-08-26 16:00:00;0;26.0;25.0;26.2
2023-08-26 17:00:00;0;26.0;25.0;26.1
2023-08-26 18:00:00;0;26.0;25.0;26.0
2023-08-26 19:00:00;0;26.0;25.0;25.9
2023-08-26 20:00:00;0;26.0;25.0;25.8
2023-08-26 21:00:00;0;26.0;25.0;25.8
2023-08-26 22:00:00;0;26.0;25.0;25.7
2023-08-26 23:00:00;0;26.0;25.0;25.6
2023-08-27 00:00:00;0;26.0;25.0;25.5
2023-08-27 01:00:00;0;26.0;25.0;25.5
2023-08-27 02:00:00;0;26.0;25.0;25.4
2023-08-27 03:00:00;0;25.6;25.0;25.4
2023-08-27 04:00:00;0;25.0;24.5;25.3
2023-08-27 05:00:00;0;25.0;24.0;25.3
2023-08-27 06:00:00;0;25.0;24.0;25.2
2023-08-27 07:00:00;0;25.0;24.0;25.1
2023-08-27 08:00:00;0;25.0;24.0;25.0
2023-08-27 09:00:00;9;42.5;34.4;39.8
2023-08-27 10:00:00;7;74.2;58.5;65.8
2023-08-27 11:00:00;0;60.9;48.4;59.9
2023-08-27 12:00:00;0;55.6;41.1;57.0
2023-08-27 13:00:00;0;52.9;37.1;54.3
2023-08-27 14:00:00;0;50.1;34.6;51.6
2023-08-27 15:00:00;0;47.7;33.0;49.1
2023-08-27 16:00:00;0;45.3;31.6;46.7
2023-08-27 17:00:00;0;43.2;30.7;44.5
2023-08-27 18:00:00;0;41.4;30.0;42.6
2023-08-27 19:00:00;0;39.5;29.0;40.8
2023-08-27 20:00:00;0;38.1;28.7;39.3
2023-08-27 21:00:00;0;36.6;28.0;37.8
2023-08-27 22:00:00;0;35.4;27.6;36.6
2023-08-27 23:00:00;0;34.3;27.0;35.5
2023-08-28 00:00:00;0;33.3;27.0;34.4
2023-08-28 01:00:00;0;32.9;27.1;33.8
2023-08-28 02:00:00;15;76.9;66.5;74.4
2023-08-28 03:00:00;1;70.3;59.6;67.9
2023-08-28 04:00:00;0;62.3;47.4;63.9
2023-08-28 05:00:00;0;58.7;40.9;60.5
2023-08-28 06:00:00;0;55.4;37.2;57.2
2023-08-28 07:00:00;2;58.0;34.3;45.9
2023-08-28 08:00:00;4;63.6;32.0;38.1
2023-08-28 09:00:00;4;63.7;32.0;38.3
2023-08-28 10:00:00;4;70.3;32.0;38.2
2023-08-28 11:00:00;4;70.5;33.7;38.1
2023-08-28 12:00:00;4;68.9;33.0;38.0
2023-08-28 13:00:00;4;68.2;32.8;37.8
2023-08-28 14:00:00;4;69.4;33.0;37.5
2023-08-28 15:00:00;4;69.0;33.0;37.7
2023-08-28 16:00:00;4;69.0;33.0;37.8
2023-08-28 17:00:00;4;69.5;33.0;37.8
2023-08-28 18:00:00;4;70.9;33.0;38.1
2023-08-28 19:00:00;5;70.4;32.3;38.3
2023-08-28 20:00:00;4;69.6;33.7;38.6
2023-08-28 21:00:00;5;69.4;32.8;38.9
2023-08-28 22:00:00;6;70.9;32.0;39.1
2023-08-28 23:00:00;6;71.0;32.2;39.2
2023-08-29 00:00:00;6;72.0;31.6;39.4
2023-08-29 01:00:00;6;72.0;31.3;39.4
2023-08-29 02:00:00;6;71.2;32.0;39.5
2023-08-29 03:00:00;6;71.0;31.5;39.7
2023-08-29 04:00:00;6;70.3;31.4;39.8
2023-08-29 05:00:00;7;70.0;32.0;39.9
2023-08-29 06:00:00;7;70.5;32.0;40.0
2023-08-29 07:00:00;7;71.0;32.0;40.1
2023-08-29 08:00:00;7;71.8;32.0;40.1
2023-08-29 09:00:00;7;73.0;32.0;40.0
2023-08-29 10:00:00;6;73.0;32.0;39.7
2023-08-29 11:00:00;19;74.4;29.8;39.8
2023-08-29 12:00:00;3;64.8;31.6;37.7
2023-08-29 13:00:00;0;42.7;29.6;37.7
2023-08-29 14:00:00;0;38.9;28.6;36.4
2023-08-29 15:00:00;0;36.9;27.8;35.4
2023-08-29 16:00:00;0;35.4;27.0;34.5
2023-08-29 17:00:00;0;34.2;26.7;33.7
2023-08-29 18:00:00;0;33.2;26.0;33.0
2023-08-29 19:00:00;0;32.5;26.0;32.3
2023-08-29 20:00:00;0;31.9;25.7;31.6
2023-08-29 21:00:00;0;31.0;25.0;30.9
2023-08-29 22:00:00;0;30.4;25.0;30.3
2023-08-29 23:00:00;0;30.0;25.0;29.8
2023-08-30 00:00:00;0;29.1;25.0;29.3
2023-08-30 01:00:00;0;29.0;24.2;28.8
2023-08-30 02:00:00;0;28.2;24.0;28.4
2023-08-30 03:00:00;0;28.0;24.0;28.1
2023-08-30 04:00:00;0;27.6;24.0;27.6
2023-08-30 05:00:00;6;42.7;26.6;35.2
2023-08-30 06:00:00;36;74.1;33.3;52.7
2023-08-30 07:00:00;15;76.2;34.2;43.8
2023-08-30 08:00:00;18;76.0;33.0;44.1
2023-08-30 09:00:00;17;75.7;33.0;43.1
2023-08-30 10:00:00;13;75.5;32.1;39.8
2023-08-30 11:00:00;6;74.3;32.1;38.6
2023-08-30 12:00:00;6;72.8;32.0;38.5
2023-08-30 13:00:00;2;58.5;31.6;37.5
2023-08-30 14:00:00;0;41.6;29.6;37.4
2023-08-30 15:00:00;0;38.3;28.5;36.2
2023-08-30 16:00:00;0;36.4;27.8;35.3
2023-08-30 17:00:00;0;35.0;27.0;34.4
2023-08-30 18:00:00;0;34.0;27.0;33.7
2023-08-30 19:00:00;0;33.1;26.5;32.9
2023-08-30 20:00:00;0;32.4;26.0;32.3
2023-08-30 21:00:00;0;31.8;26.0;31.6
2023-08-30 22:00:00;0;31.0;25.4;31.0
2023-08-30 23:00:00;0;30.2;25.0;30.3
2023-08-31 00:00:00;0;29.9;25.0;29.8
2023-08-31 01:00:00;0;29.0;24.9;29.3
2023-08-31 02:00:00;0;28.9;24.1;28.8
2023-08-31 03:00:00;0;28.0;24.0;28.3
2023-08-31 04:00:00;0;28.0;24.0;28.0
2023-08-31 05:00:00;1;27.8;24.5;27.9
2023-08-31 06:00:00;19;75.6;54.6;67.8
2023-08-31 07:00:00;3;68.8;55.3;62.4
2023-08-31 08:00:00;0;57.6;44.2;58.3
2023-08-31 09:00:00;0;54.0;38.4;55.4
2023-08-31 10:00:00;0;51.2;35.0;52.7
2023-08-31 11:00:00;0;48.6;32.9;49.9
2023-08-31 12:00:00;0;46.1;31.5;47.4
2023-08-31 13:00:00;0;43.8;30.4;45.1
2023-08-31 14:00:00;0;41.7;29.5;43.0
2023-08-31 15:00:00;0;39.9;29.0;41.2
2023-08-31 16:00:00;0;38.4;28.0;39.5
2023-08-31 17:00:00;0;36.9;28.0;38.0
2023-08-31 18:00:00;0;35.6;27.7;36.7
2023-08-31 19:00:00;0;34.5;27.0;35.6
2023-08-31 20:00:00;0;33.5;27.0;34.5
2023-08-31 21:00:00;0;32.6;26.5;33.6
