Site;SS36 Verger 10 (ID 3236);SS36 Verger 10 (ID 3236);SS36 Verger 10 (ID 3236);SS36 Verger 10 (ID 3236)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-09-24 00:00:00;9;73.8;61.5;68.5
2023-09-24 01:00:00;4;63.5;32.3;36.6
2023-09-24 02:00:00;7;70.5;26.9;33.2
2023-09-24 03:00:00;7;69.2;27.0;33.4
2023-09-24 04:00:00;8;68.9;27.9;34.3
2023-09-24 05:00:00;8;68.0;28.0;34.8
2023-09-24 06:00:00;10;68.3;28.5;35.5
2023-09-24 07:00:00;36;75.4;42.8;52.8
2023-09-24 08:00:00;23;74.7;37.6;46.8
2023-09-24 09:00:00;21;74.0;37.7;46.4
2023-09-24 10:00:00;19;75.0;36.6;44.8
2023-09-24 11:00:00;14;74.4;35.1;42.5
2023-09-24 12:00:00;10;72.1;33.0;39.6
2023-09-24 13:00:00;16;74.3;51.5;59.6
2023-09-24 14:00:00;0;67.5;46.6;51.4
2023-09-24 15:00:00;1;65.1;27.3;32.7
2023-09-24 16:00:00;0;59.2;27.3;32.4
2023-09-24 17:00:00;0;55.1;34.9;31.6
2023-09-24 18:00:00;0;52.0;44.4;31.0
2023-09-24 19:00:00;4;51.4;46.6;33.6
2023-09-24 20:00:00;4;73.1;65.7;72.1
2023-09-24 21:00:00;0;66.3;63.2;67.6
2023-09-24 22:00:00;0;61.6;59.6;63.3
2023-09-24 23:00:00;22;66.3;34.5;43.0
2023-09-25 00:00:00;0;62.5;31.8;32.3
2023-09-25 01:00:00;1;59.1;30.8;31.7
2023-09-25 02:00:00;7;63.8;26.0;32.1
2023-09-25 03:00:00;6;65.4;27.0;32.9
2023-09-25 04:00:00;38;73.3;40.6;52.4
2023-09-25 05:00:00;17;73.5;41.8;48.2
2023-09-25 06:00:00;21;74.0;36.0;44.6
2023-09-25 07:00:00;21;73.8;36.0;45.1
2023-09-25 08:00:00;22;75.1;36.9;45.6
2023-09-25 09:00:00;19;75.5;36.5;45.2
2023-09-25 10:00:00;19;74.4;55.1;61.9
2023-09-25 11:00:00;15;73.7;34.0;41.6
2023-09-25 12:00:00;9;71.8;32.6;39.1
2023-09-25 13:00:00;7;70.0;30.5;36.8
2023-09-25 14:00:00;5;72.0;29.1;35.0
2023-09-25 15:00:00;1;64.1;28.0;39.1
2023-09-25 16:00:00;7;71.7;58.6;65.9
2023-09-25 17:00:00;0;67.6;62.0;66.6
2023-09-25 18:00:00;0;62.5;60.0;62.5
2023-09-25 19:00:00;0;58.4;56.7;58.8
2023-09-25 20:00:00;0;55.0;53.5;55.4
2023-09-25 21:00:00;0;51.9;50.7;52.3
2023-09-25 22:00:00;16;65.8;49.6;53.3
2023-09-25 23:00:00;19;74.5;31.2;39.6
2023-09-26 00:00:00;0;64.7;32.0;32.6
2023-09-26 01:00:00;0;62.2;33.0;31.7
2023-09-26 02:00:00;5;60.1;26.3;31.6
2023-09-26 03:00:00;4;63.5;28.7;32.9
2023-09-26 04:00:00;31;71.0;31.5;42.6
2023-09-26 05:00:00;20;73.7;34.9;43.2
2023-09-26 06:00:00;23;74.6;44.2;52.0
2023-09-26 07:00:00;22;74.0;35.5;44.4
2023-09-26 08:00:00;22;75.1;36.0;44.7
2023-09-26 09:00:00;20;75.4;35.7;44.2
2023-09-26 10:00:00;18;74.4;34.9;43.0
2023-09-26 11:00:00;13;72.3;33.5;40.5
2023-09-26 12:00:00;14;71.3;47.7;50.2
2023-09-26 13:00:00;6;72.9;29.4;35.7
2023-09-26 14:00:00;2;67.8;28.4;33.3
2023-09-26 15:00:00;0;62.6;27.0;29.7
2023-09-26 16:00:00;0;58.8;31.2;29.4
2023-09-26 17:00:00;0;55.3;42.2;29.0
2023-09-26 18:00:00;6;66.8;56.9;54.0
2023-09-26 19:00:00;0;68.9;60.1;64.9
2023-09-26 20:00:00;0;63.5;60.1;60.9
2023-09-26 21:00:00;0;59.3;57.0;57.4
2023-09-26 22:00:00;0;55.7;54.0;54.2
2023-09-26 23:00:00;0;52.5;51.1;51.3
2023-09-27 00:00:00;1;49.7;35.4;37.1
2023-09-27 01:00:00;2;51.3;23.9;29.1
2023-09-27 02:00:00;11;61.8;39.7;44.8
2023-09-27 03:00:00;1;71.8;60.5;68.0
2023-09-27 04:00:00;26;72.4;32.1;41.2
2023-09-27 05:00:00;16;73.0;33.0;41.3
2023-09-27 06:00:00;17;73.0;34.0;41.8
2023-09-27 07:00:00;18;73.0;34.0;42.2
2023-09-27 08:00:00;24;74.7;35.1;44.3
2023-09-27 09:00:00;16;74.4;53.8;60.8
2023-09-27 10:00:00;17;73.8;33.6;41.3
2023-09-27 11:00:00;10;71.8;32.2;38.9
2023-09-27 12:00:00;7;70.2;30.3;36.3
2023-09-27 13:00:00;4;67.5;28.4;34.2
2023-09-27 14:00:00;2;65.2;27.2;32.7
2023-09-27 15:00:00;7;72.2;58.3;64.0
2023-09-27 16:00:00;0;67.0;60.2;64.0
2023-09-27 17:00:00;0;62.1;59.2;60.2
2023-09-27 18:00:00;0;58.1;56.2;56.8
2023-09-27 19:00:00;0;54.7;53.2;53.7
2023-09-27 20:00:00;0;51.8;50.4;50.8
2023-09-27 21:00:00;6;70.1;62.7;66.9
2023-09-27 22:00:00;0;67.7;62.1;66.6
2023-09-27 23:00:00;0;62.7;60.3;62.5
2023-09-28 00:00:00;0;58.5;56.9;58.8
2023-09-28 01:00:00;0;55.0;53.7;55.5
2023-09-28 02:00:00;0;51.9;50.9;52.5
2023-09-28 03:00:00;0;49.1;48.4;49.7
2023-09-28 04:00:00;0;46.8;46.2;47.3
2023-09-28 05:00:00;0;44.5;44.2;45.0
2023-09-28 06:00:00;29;69.8;49.6;56.9
2023-09-28 07:00:00;16;73.7;31.7;39.6
2023-09-28 08:00:00;14;73.4;32.1;40.0
2023-09-28 09:00:00;13;74.4;32.3;39.5
2023-09-28 10:00:00;9;71.9;31.1;37.6
2023-09-28 11:00:00;6;69.6;29.6;35.4
2023-09-28 12:00:00;12;70.1;42.7;47.7
2023-09-28 13:00:00;0;70.4;54.4;63.5
2023-09-28 14:00:00;0;64.2;41.5;55.1
2023-09-28 15:00:00;0;59.9;45.7;52.2
2023-09-28 16:00:00;0;56.3;50.6;49.5
2023-09-28 17:00:00;0;53.2;50.2;47.1
2023-09-28 18:00:00;5;53.7;50.2;48.0
2023-09-28 19:00:00;1;72.6;62.1;67.4
2023-09-28 20:00:00;0;65.7;60.7;62.8
2023-09-28 21:00:00;0;61.2;58.8;59.2
2023-09-28 22:00:00;0;57.4;55.6;55.9
2023-09-28 23:00:00;4;69.5;65.3;67.4
2023-09-29 00:00:00;0;64.4;62.2;64.3
2023-09-29 01:00:00;0;60.1;58.5;60.5
2023-09-29 02:00:00;0;56.4;55.1;57.0
2023-09-29 03:00:00;0;53.2;52.1;53.8
2023-09-29 04:00:00;0;50.3;49.5;50.9
2023-09-29 05:00:00;0;47.8;47.2;48.3
2023-09-29 06:00:00;28;70.3;54.1;64.1
2023-09-29 07:00:00;11;72.4;32.5;38.7
2023-09-29 08:00:00;12;72.6;32.0;39.3
2023-09-29 09:00:00;12;74.2;32.0;39.2
2023-09-29 10:00:00;8;72.0;31.1;37.4
2023-09-29 11:00:00;6;69.6;29.4;35.4
2023-09-29 12:00:00;6;65.5;32.7;37.5
2023-09-29 13:00:00;3;73.0;64.2;69.3
2023-09-29 14:00:00;0;66.1;61.7;64.4
2023-09-29 15:00:00;0;61.5;59.1;60.6
2023-09-29 16:00:00;0;57.6;56.0;57.2
2023-09-29 17:00:00;0;54.4;52.9;54.0
2023-09-29 18:00:00;0;51.4;50.2;51.2
2023-09-29 19:00:00;6;66.5;59.5;62.7
2023-09-29 20:00:00;0;68.1;61.0;65.0
2023-09-29 21:00:00;0;62.9;60.1;61.2
2023-09-29 22:00:00;0;58.8;57.0;57.7
2023-09-29 23:00:00;0;55.3;53.8;54.6
2023-09-30 00:00:00;0;52.2;51.0;51.7
2023-09-30 01:00:00;0;49.6;48.7;49.2
2023-09-30 02:00:00;0;47.2;46.5;46.8
2023-09-30 03:00:00;0;45.0;44.5;44.7
2023-09-30 04:00:00;3;45.7;44.6;44.6
2023-09-30 05:00:00;4;73.1;64.5;69.3
2023-09-30 06:00:00;0;66.1;61.8;64.5
2023-09-30 07:00:00;0;61.4;59.2;60.7
2023-09-30 08:00:00;0;57.4;55.9;57.2
2023-09-30 09:00:00;0;54.1;52.8;54.1
2023-09-30 10:00:00;4;53.4;51.6;53.0
2023-09-30 11:00:00;3;72.8;65.0;70.7
2023-09-30 12:00:00;0;66.1;62.7;66.1
2023-09-30 13:00:00;0;61.3;59.5;62.1
2023-09-30 14:00:00;0;57.5;56.1;58.5
2023-09-30 15:00:00;0;54.2;53.0;55.3
2023-09-30 16:00:00;0;51.2;50.3;52.4
2023-09-30 17:00:00;6;62.4;57.8;61.4
2023-09-30 18:00:00;0;70.0;64.7;70.5
2023-09-30 19:00:00;0;64.4;62.2;66.1
2023-09-30 20:00:00;0;60.0;58.4;62.1
2023-09-30 21:00:00;0;56.4;55.2;58.5
2023-09-30 22:00:00;0;53.2;52.2;55.2
2023-09-30 23:00:00;6;59.0;56.2;58.9
2023-10-01 00:00:00;0;71.5;63.7;70.2
2023-10-01 01:00:00;0;65.3;62.6;65.9
2023-10-01 02:00:00;0;60.8;59.1;61.9
2023-10-01 03:00:00;0;56.9;55.7;58.4
2023-10-01 04:00:00;0;53.6;52.7;55.1
2023-10-01 05:00:00;0;50.7;50.0;52.2
2023-10-01 06:00:00;0;48.0;47.7;49.5
2023-10-01 07:00:00;6;68.8;62.8;67.5
2023-10-01 08:00:00;0;68.0;64.4;69.2
2023-10-01 09:00:00;0;62.8;61.0;64.8
2023-10-01 10:00:00;0;58.5;57.3;60.9
2023-10-01 11:00:00;0;54.9;54.2;57.4
2023-10-01 12:00:00;0;51.9;51.2;54.2
2023-10-01 13:00:00;6;57.0;54.7;57.5
2023-10-01 14:00:00;0;71.7;64.1;70.8
2023-10-01 15:00:00;0;65.3;62.5;66.4
2023-10-01 16:00:00;0;60.8;59.1;62.4
2023-10-01 17:00:00;0;57.0;55.7;58.8
2023-10-01 18:00:00;0;53.7;52.7;55.5
2023-10-01 19:00:00;9;59.6;56.1;59.1
2023-10-01 20:00:00;0;71.3;63.3;69.1
2023-10-01 21:00:00;0;65.2;62.2;64.9
2023-10-01 22:00:00;0;60.7;58.9;61.1
2023-10-01 23:00:00;0;56.9;55.6;57.6
2023-10-02 00:00:00;0;53.5;52.6;54.5
2023-10-02 01:00:00;0;50.6;50.0;51.6
2023-10-02 02:00:00;0;48.0;47.6;49.0
2023-10-02 03:00:00;0;45.7;45.5;46.7
2023-10-02 04:00:00;4;46.2;45.4;46.6
2023-10-02 05:00:00;3;73.3;64.6;69.4
2023-10-02 06:00:00;0;66.2;61.9;64.6
2023-10-02 07:00:00;0;61.3;59.4;60.8
2023-10-02 08:00:00;0;57.3;55.9;57.3
2023-10-02 09:00:00;0;53.7;52.7;54.2
2023-10-02 10:00:00;6;60.5;57.0;59.0
2023-10-02 11:00:00;0;70.7;63.0;67.8
2023-10-02 12:00:00;0;64.7;61.8;63.6
2023-10-02 13:00:00;0;60.1;58.5;60.0
2023-10-02 14:00:00;0;56.4;55.2;56.6
2023-10-02 15:00:00;0;53.2;52.2;53.6
2023-10-02 16:00:00;5;54.7;52.9;54.1
2023-10-02 17:00:00;1;72.6;64.5;71.0
2023-10-02 18:00:00;0;65.9;62.5;66.4
2023-10-02 19:00:00;0;61.2;59.4;62.4
2023-10-02 20:00:00;0;57.5;56.0;58.8
2023-10-02 21:00:00;0;54.2;53.0;55.5
2023-10-02 22:00:00;0;51.2;50.3;52.6
2023-10-02 23:00:00;7;70.5;63.0;67.7
2023-10-03 00:00:00;0;67.6;62.0;67.1
2023-10-03 01:00:00;0;62.5;60.1;63.1
2023-10-03 02:00:00;0;58.4;56.7;59.4
2023-10-03 03:00:00;0;54.9;53.6;56.1
2023-10-03 04:00:00;0;51.9;50.9;53.1
2023-10-03 05:00:00;0;49.1;48.5;50.3
2023-10-03 06:00:00;7;55.8;53.1;55.3
2023-10-03 07:00:00;0;71.3;63.5;69.6
2023-10-03 08:00:00;0;65.0;62.0;65.3
2023-10-03 09:00:00;0;60.4;58.6;61.4
2023-10-03 10:00:00;0;56.4;55.3;57.9
2023-10-03 11:00:00;0;53.2;52.3;54.7
2023-10-03 12:00:00;5;54.0;52.3;54.6
2023-10-03 13:00:00;2;72.9;64.8;71.8
2023-10-03 14:00:00;0;66.1;62.6;67.2
2023-10-03 15:00:00;0;61.4;59.5;63.1
2023-10-03 16:00:00;0;57.5;56.1;59.4
2023-10-03 17:00:00;0;54.2;53.0;56.0
2023-10-03 18:00:00;3;53.1;51.6;54.1
2023-10-03 19:00:00;2;73.1;62.9;67.8
2023-10-03 20:00:00;0;66.1;61.0;63.1
2023-10-03 21:00:00;0;61.5;59.3;59.5
2023-10-03 22:00:00;0;57.6;56.1;56.3
2023-10-03 23:00:00;0;54.3;53.0;53.4
2023-10-04 00:00:00;0;51.2;50.2;50.7
2023-10-04 01:00:00;0;48.7;48.0;48.3
2023-10-04 02:00:00;0;46.3;45.8;46.1
2023-10-04 03:00:00;0;44.2;43.9;44.1
2023-10-04 04:00:00;7;61.4;56.5;58.4
2023-10-04 05:00:00;0;69.4;62.2;66.8
2023-10-04 06:00:00;0;63.7;60.9;62.7
2023-10-04 07:00:00;0;59.3;57.6;59.1
2023-10-04 08:00:00;0;55.6;54.4;55.8
2023-10-04 09:00:00;0;52.4;51.4;52.8
2023-10-04 10:00:00;6;62.9;58.3;61.0
2023-10-04 11:00:00;0;69.9;62.8;67.9
2023-10-04 12:00:00;0;64.2;61.5;63.8
2023-10-04 13:00:00;0;59.7;58.1;60.1
2023-10-04 14:00:00;0;56.0;54.8;56.7
2023-10-04 15:00:00;0;52.8;51.9;53.6
2023-10-04 16:00:00;6;55.1;53.0;54.9
2023-10-04 17:00:00;1;72.4;65.1;71.7
2023-10-04 18:00:00;0;65.8;63.2;67.1
2023-10-04 19:00:00;0;61.2;59.5;63.0
2023-10-04 20:00:00;0;57.3;56.2;59.3
2023-10-04 21:00:00;0;53.9;53.1;55.9
2023-10-04 22:00:00;0;51.0;50.3;52.9
2023-10-04 23:00:00;7;71.1;63.4;68.1
2023-10-05 00:00:00;0;67.7;63.0;66.9
2023-10-05 01:00:00;0;62.6;60.5;62.8
2023-10-05 02:00:00;0;58.3;57.0;59.2
2023-10-05 03:00:00;0;54.7;53.7;55.9
2023-10-05 04:00:00;0;51.5;50.9;52.9
2023-10-05 05:00:00;0;48.8;48.4;50.1
2023-10-05 06:00:00;7;58.3;55.0;57.4
2023-10-05 07:00:00;0;70.6;63.3;68.8
2023-10-05 08:00:00;0;64.6;61.9;64.6
2023-10-05 09:00:00;0;59.9;58.5;60.7
2023-10-05 10:00:00;0;56.1;55.0;57.3
2023-10-05 11:00:00;0;52.7;52.0;54.1
2023-10-05 12:00:00;7;56.5;54.3;56.4
2023-10-05 13:00:00;0;72.3;64.6;71.4
2023-10-05 14:00:00;0;65.7;62.9;66.9
2023-10-05 15:00:00;0;61.0;59.4;62.8
2023-10-05 16:00:00;0;57.0;55.9;59.1
2023-10-05 17:00:00;0;53.6;52.8;55.8
2023-10-05 18:00:00;4;53.1;51.6;54.2
2023-10-05 19:00:00;2;72.6;62.9;67.8
2023-10-05 20:00:00;0;65.7;61.0;63.1
2023-10-05 21:00:00;0;61.0;58.9;59.5
2023-10-05 22:00:00;0;57.0;55.7;56.2
2023-10-05 23:00:00;4;68.7;64.8;67.1
2023-10-06 00:00:00;0;63.8;61.8;64.0
2023-10-06 01:00:00;0;59.6;58.1;60.3
2023-10-06 02:00:00;0;55.9;54.8;56.8
2023-10-06 03:00:00;0;52.8;51.9;53.7
2023-10-06 04:00:00;0;50.0;49.2;50.9
2023-10-06 05:00:00;0;47.5;47.0;48.3
2023-10-06 06:00:00;7;69.0;62.1;66.0
2023-10-06 07:00:00;0;67.5;62.3;66.0
2023-10-06 08:00:00;0;62.4;60.3;62.0
2023-10-06 09:00:00;0;58.2;56.7;58.5
2023-10-06 10:00:00;0;54.7;53.6;55.2
2023-10-06 11:00:00;0;51.6;50.8;52.3
2023-10-06 12:00:00;6;66.4;60.8;64.4
2023-10-06 13:00:00;0;68.8;63.1;68.4
2023-10-06 14:00:00;0;63.4;61.3;64.2
2023-10-06 15:00:00;0;59.1;57.7;60.4
2023-10-06 16:00:00;0;55.5;54.4;56.9
2023-10-06 17:00:00;0;52.3;51.6;53.8
2023-10-06 18:00:00;5;60.8;56.1;59.0
2023-10-06 19:00:00;0;70.6;60.8;65.8
2023-10-06 20:00:00;0;64.6;60.8;61.9
2023-10-06 21:00:00;0;60.2;58.2;58.4
2023-10-06 22:00:00;0;56.4;55.0;55.2
2023-10-06 23:00:00;0;53.1;52.0;52.3
2023-10-07 00:00:00;0;50.1;49.2;49.7
2023-10-07 01:00:00;0;47.5;47.0;47.3
2023-10-07 02:00:00;0;45.1;44.9;45.1
2023-10-07 03:00:00;7;64.6;58.8;61.4
2023-10-07 04:00:00;0;68.8;62.2;66.4
2023-10-07 05:00:00;0;63.2;60.8;62.4
2023-10-07 06:00:00;0;58.8;57.3;58.8
2023-10-07 07:00:00;14;57.1;47.7;52.5
2023-10-07 08:00:00;28;73.4;33.0;43.8
2023-10-07 09:00:00;21;75.6;44.2;52.0
2023-10-07 10:00:00;17;74.1;34.7;42.8
2023-10-07 11:00:00;12;72.4;33.3;40.5
2023-10-07 12:00:00;8;70.5;31.3;37.6
2023-10-07 13:00:00;5;68.2;28.9;35.0
2023-10-07 14:00:00;3;65.8;27.5;33.1
2023-10-07 15:00:00;8;63.1;37.3;43.0
2023-10-07 16:00:00;0;71.5;61.2;66.7
2023-10-07 17:00:00;0;65.1;60.7;62.6
2023-10-07 18:00:00;0;60.6;58.5;59.0
2023-10-07 19:00:00;0;56.8;55.3;55.7
2023-10-07 20:00:00;0;53.6;52.2;52.7
2023-10-07 21:00:00;0;50.6;49.4;49.9
2023-10-07 22:00:00;7;71.1;63.3;68.0
2023-10-07 23:00:00;0;67.0;62.1;66.5
2023-10-08 00:00:00;0;62.0;59.6;62.3
2023-10-08 01:00:00;0;57.8;56.2;58.4
2023-10-08 02:00:00;1;54.0;40.6;42.2
2023-10-08 03:00:00;5;58.9;23.7;29.4
2023-10-08 04:00:00;2;61.9;24.0;29.7
2023-10-08 05:00:00;4;61.0;24.3;30.1
2023-10-08 06:00:00;11;72.0;57.3;63.8
2023-10-08 07:00:00;27;73.4;32.5;41.7
2023-10-08 08:00:00;18;73.1;33.1;41.5
2023-10-08 09:00:00;17;73.0;33.4;41.3
2023-10-08 10:00:00;14;74.6;32.9;40.3
2023-10-08 11:00:00;10;73.3;31.7;38.1
2023-10-08 12:00:00;12;74.3;56.4;63.6
2023-10-08 13:00:00;1;65.9;42.5;47.5
2023-10-08 14:00:00;3;66.0;26.6;32.0
2023-10-08 15:00:00;0;59.8;26.8;31.4
2023-10-08 16:00:00;0;55.9;33.2;30.7
2023-10-08 17:00:00;0;53.0;43.1;30.1
2023-10-08 18:00:00;8;64.0;56.7;52.3
2023-10-08 19:00:00;0;69.2;61.3;66.4
2023-10-08 20:00:00;0;63.6;60.4;62.1
2023-10-08 21:00:00;0;59.4;57.1;58.3
2023-10-08 22:00:00;0;55.8;53.9;54.8
2023-10-08 23:00:00;8;63.6;58.3;60.9
2023-10-09 00:00:00;0;70.1;62.4;67.7
2023-10-09 01:00:00;0;64.2;61.1;63.3
2023-10-09 02:00:00;0;59.8;57.6;59.4
2023-10-09 03:00:00;0;56.2;54.4;55.8
2023-10-09 04:00:00;22;61.3;35.9;43.4
2023-10-09 05:00:00;15;72.1;31.8;39.4
2023-10-09 06:00:00;26;73.7;43.7;52.6
2023-10-09 07:00:00;10;72.2;45.1;50.5
2023-10-09 08:00:00;16;74.2;32.7;40.2
2023-10-09 09:00:00;14;74.5;32.7;40.1
2023-10-09 10:00:00;13;72.5;32.0;39.2
2023-10-09 11:00:00;9;70.9;30.9;37.2
2023-10-09 12:00:00;11;70.8;41.5;46.9
2023-10-09 13:00:00;0;71.6;60.5;66.8
2023-10-09 14:00:00;0;64.9;60.4;62.5
2023-10-09 15:00:00;0;60.5;57.9;58.6
2023-10-09 16:00:00;0;56.8;54.8;55.0
2023-10-09 17:00:00;0;53.5;51.8;51.8
2023-10-09 18:00:00;7;58.7;54.5;55.6
2023-10-09 19:00:00;0;71.5;60.7;66.2
2023-10-09 20:00:00;0;65.2;60.5;62.0
2023-10-09 21:00:00;0;60.7;58.0;58.2
2023-10-09 22:00:00;0;56.9;54.8;54.8
2023-10-09 23:00:00;0;53.6;51.9;51.7
2023-10-10 00:00:00;0;50.7;49.2;48.9
2023-10-10 01:00:00;0;48.1;46.9;46.4
2023-10-10 02:00:00;2;46.4;45.1;44.5
2023-10-10 03:00:00;6;72.5;64.1;69.0
2023-10-10 04:00:00;2;66.4;59.3;62.3
2023-10-10 05:00:00;24;71.2;29.4;39.1
2023-10-10 06:00:00;13;71.8;32.0;39.3
2023-10-10 07:00:00;13;71.3;32.0;39.7
2023-10-10 08:00:00;15;72.5;32.1;40.0
2023-10-10 09:00:00;18;74.5;56.7;63.9
2023-10-10 10:00:00;13;72.3;31.9;38.6
2023-10-10 11:00:00;8;70.9;31.1;37.4
2023-10-10 12:00:00;4;68.1;29.1;34.7
2023-10-10 13:00:00;1;61.7;27.1;32.0
2023-10-10 14:00:00;0;56.6;26.1;30.2
2023-10-10 15:00:00;7;66.7;50.2;53.8
2023-10-10 16:00:00;0;69.0;61.3;66.2
2023-10-10 17:00:00;0;63.5;60.2;62.0
2023-10-10 18:00:00;0;59.3;57.1;58.2
2023-10-10 19:00:00;0;55.8;54.0;54.8
2023-10-10 20:00:00;0;52.6;51.0;51.7
2023-10-10 21:00:00;7;61.7;57.6;60.0
2023-10-10 22:00:00;0;70.4;65.6;71.2
2023-10-10 23:00:00;0;64.5;62.2;66.4
2023-10-11 00:00:00;0;60.1;58.3;62.0
2023-10-11 01:00:00;0;56.4;54.8;58.1
2023-10-11 02:00:00;0;53.2;51.8;54.6
2023-10-11 03:00:00;0;50.3;49.1;51.4
2023-10-11 04:00:00;0;47.8;46.8;48.5
2023-10-11 05:00:00;25;62.5;29.9;39.7
2023-10-11 06:00:00;18;74.0;43.9;49.9
2023-10-11 07:00:00;15;72.8;32.5;40.1
2023-10-11 08:00:00;15;73.3;32.3;40.4
2023-10-11 09:00:00;14;74.3;33.0;40.3
2023-10-11 10:00:00;12;72.9;32.5;39.7
2023-10-11 11:00:00;9;71.1;31.4;37.9
2023-10-11 12:00:00;12;74.4;60.8;67.3
2023-10-11 13:00:00;0;64.8;50.0;56.8
2023-10-11 14:00:00;0;57.5;28.8;32.1
2023-10-11 15:00:00;0;57.4;30.1;31.5
2023-10-11 16:00:00;0;54.3;40.2;30.8
2023-10-11 17:00:00;0;51.5;45.8;30.1
2023-10-11 18:00:00;7;65.3;56.6;53.9
2023-10-11 19:00:00;0;69.2;59.6;64.9
2023-10-11 20:00:00;0;63.5;59.4;60.8
2023-10-11 21:00:00;0;59.3;56.6;57.1
2023-10-11 22:00:00;0;55.7;53.4;53.8
2023-10-11 23:00:00;1;52.7;50.6;50.8
2023-10-12 00:00:00;6;72.6;65.9;71.7
2023-10-12 01:00:00;0;66.6;63.5;68.2
2023-10-12 02:00:00;0;61.7;59.4;63.7
2023-10-12 03:00:00;0;57.6;55.8;59.6
2023-10-12 04:00:00;20;61.9;37.0;44.7
2023-10-12 05:00:00;13;70.7;31.9;39.3
2023-10-12 06:00:00;21;72.9;40.8;48.7
2023-10-12 07:00:00;11;72.5;47.6;53.6
2023-10-12 08:00:00;14;73.5;32.9;40.2
2023-10-12 09:00:00;14;74.6;32.1;40.1
2023-10-12 10:00:00;12;73.0;32.0;39.3
2023-10-12 11:00:00;8;70.7;30.8;37.3
2023-10-12 12:00:00;10;68.8;31.7;37.2
2023-10-12 13:00:00;4;72.8;61.8;68.3
2023-10-12 14:00:00;0;64.5;40.7;54.3
2023-10-12 15:00:00;0;60.7;42.6;51.3
2023-10-12 16:00:00;0;56.8;49.0;48.6
2023-10-12 17:00:00;0;53.7;49.8;46.1
2023-10-12 18:00:00;0;50.9;48.2;43.9
2023-10-12 19:00:00;6;69.7;60.1;63.8
2023-10-12 20:00:00;0;67.5;60.4;64.0
2023-10-12 21:00:00;0;62.5;59.4;60.0
2023-10-12 22:00:00;0;58.4;56.2;56.4
2023-10-12 23:00:00;4;69.3;64.8;67.4
2023-10-13 00:00:00;0;63.9;61.5;64.1
2023-10-13 01:00:00;0;59.6;57.6;60.1
2023-10-13 02:00:00;0;56.0;54.4;56.4
2023-10-13 03:00:00;0;52.8;51.3;53.1
2023-10-13 04:00:00;0;49.9;48.8;50.1
2023-10-13 05:00:00;19;54.7;36.3;43.3
2023-10-13 06:00:00;21;73.1;57.1;63.1
2023-10-13 07:00:00;16;73.0;32.2;40.0
2023-10-13 08:00:00;15;73.2;32.7;40.4
2023-10-13 09:00:00;14;74.4;32.8;39.9
2023-10-13 10:00:00;11;72.1;31.6;38.7
2023-10-13 11:00:00;7;70.2;30.6;36.8
2023-10-13 12:00:00;13;73.3;54.4;60.8
2023-10-13 13:00:00;0;69.1;60.1;66.8
2023-10-13 14:00:00;0;63.5;59.7;62.4
2023-10-13 15:00:00;0;59.3;57.1;58.5
2023-10-13 16:00:00;0;55.7;53.8;54.9
2023-10-13 17:00:00;7;61.3;57.3;59.1
2023-10-13 18:00:00;0;71.2;63.0;69.3
2023-10-13 19:00:00;0;65.0;61.7;64.7
2023-10-13 20:00:00;0;60.6;58.3;60.6
2023-10-13 21:00:00;0;57.3;55.4;57.4
2023-10-13 22:00:00;0;53.0;51.5;53.0
2023-10-13 23:00:00;6;63.5;58.8;62.0
2023-10-14 00:00:00;0;69.4;64.8;70.0
2023-10-14 01:00:00;0;63.9;61.8;65.5
2023-10-14 02:00:00;0;59.6;58.1;61.4
2023-10-14 03:00:00;0;55.8;54.7;57.8
2023-10-14 04:00:00;0;52.6;51.8;54.4
2023-10-14 05:00:00;0;49.8;49.1;51.4
2023-10-14 06:00:00;5;51.6;49.9;51.9
2023-10-14 07:00:00;2;72.6;64.7;70.8
2023-10-14 08:00:00;0;65.8;62.5;66.1
2023-10-14 09:00:00;0;61.1;59.4;62.0
2023-10-14 10:00:00;0;57.2;55.9;58.4
2023-10-14 11:00:00;0;53.8;52.8;55.0
2023-10-14 12:00:00;0;50.9;50.1;52.0
2023-10-14 13:00:00;7;67.3;61.3;65.8
2023-10-14 14:00:00;0;68.8;63.9;69.3
2023-10-14 15:00:00;0;63.5;61.5;64.9
2023-10-14 16:00:00;0;59.3;57.8;60.9
2023-10-14 17:00:00;0;55.6;54.6;57.4
2023-10-14 18:00:00;0;52.5;51.7;54.1
2023-10-14 19:00:00;7;58.7;55.7;58.4
2023-10-14 20:00:00;0;71.3;65.2;71.5
2023-10-14 21:00:00;0;65.1;62.9;66.8
2023-10-14 22:00:00;0;60.4;59.0;62.6
2023-10-14 23:00:00;0;56.0;51.1;52.7
2023-10-15 00:00:00;9;62.9;24.0;30.3
2023-10-15 01:00:00;6;69.1;25.8;31.6
2023-10-15 02:00:00;4;66.6;25.4;31.2
2023-10-15 03:00:00;7;65.9;25.6;31.5
2023-10-15 04:00:00;15;67.0;33.5;39.7
2023-10-15 05:00:00;7;71.9;52.2;57.2
2023-10-15 06:00:00;12;71.7;27.7;34.7
