Site;SS16 Avenue des Crosets 40 (ID 3216);SS16 Avenue des Crosets 40 (ID 3216);SS16 Avenue des Crosets 40 (ID 3216);SS16 Avenue des Crosets 40 (ID 3216)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-10-17 04:00:00;3;72.9;29.8;37.5
2023-10-17 05:00:00;3;73.2;30.0;37.8
2023-10-17 06:00:00;3;73.5;30.5;38.2
2023-10-17 07:00:00;3;74.0;30.9;38.6
2023-10-17 08:00:00;3;74.2;31.2;38.9
2023-10-17 09:00:00;3;72.6;31.2;38.4
2023-10-17 10:00:00;3;71.2;30.6;38.3
2023-10-17 11:00:00;2;72.1;29.8;37.2
2023-10-17 12:00:00;2;70.5;28.8;36.1
2023-10-17 13:00:00;2;70.3;27.5;34.8
2023-10-17 14:00:00;2;69.9;27.0;34.6
2023-10-17 15:00:00;2;70.7;27.5;35.0
2023-10-17 16:00:00;1;64.6;26.5;39.9
2023-10-17 17:00:00;0;45.3;23.8;41.2
2023-10-17 18:00:00;0;35.3;22.2;35.5
2023-10-17 19:00:00;0;30.1;21.2;32.2
2023-10-17 20:00:00;0;27.0;20.9;29.8
2023-10-17 21:00:00;0;25.2;20.0;28.1
2023-10-17 22:00:00;0;23.7;20.0;26.8
2023-10-17 23:00:00;0;22.8;19.9;25.7
2023-10-18 00:00:00;0;22.0;19.2;24.7
2023-10-18 01:00:00;0;21.3;19.0;23.9
2023-10-18 02:00:00;0;21.0;19.0;23.2
2023-10-18 03:00:00;3;54.5;23.5;31.5
2023-10-18 04:00:00;2;70.0;27.5;35.3
2023-10-18 05:00:00;2;69.8;27.7;35.3
2023-10-18 06:00:00;2;70.6;27.9;35.3
2023-10-18 07:00:00;2;70.2;27.8;35.6
2023-10-18 08:00:00;2;70.6;27.8;35.5
2023-10-18 09:00:00;2;70.7;28.0;35.5
2023-10-18 10:00:00;2;70.5;27.9;35.4
2023-10-18 11:00:00;2;70.5;27.4;35.0
2023-10-18 12:00:00;2;68.7;27.0;34.4
2023-10-18 13:00:00;2;68.9;26.5;34.2
2023-10-18 14:00:00;1;68.7;26.7;33.9
2023-10-18 15:00:00;2;70.5;27.7;35.4
2023-10-18 16:00:00;2;69.5;27.3;34.9
2023-10-18 17:00:00;2;68.6;26.8;34.4
2023-10-18 18:00:00;2;69.9;27.6;35.2
2023-10-18 19:00:00;2;71.0;28.3;36.0
2023-10-18 20:00:00;2;71.6;28.8;36.7
2023-10-18 21:00:00;2;71.6;29.3;37.0
2023-10-18 22:00:00;2;72.1;29.9;37.4
2023-10-18 23:00:00;1;62.8;27.6;34.2
2023-10-19 00:00:00;2;69.1;27.0;34.6
2023-10-19 01:00:00;2;69.1;27.0;34.5
2023-10-19 02:00:00;2;69.2;27.0;34.6
2023-10-19 03:00:00;2;69.1;27.0;34.8
2023-10-19 04:00:00;2;69.2;27.0;34.6
2023-10-19 05:00:00;2;69.1;27.0;34.8
2023-10-19 06:00:00;2;69.5;27.0;34.7
2023-10-19 07:00:00;2;69.7;27.0;34.8
2023-10-19 08:00:00;2;69.0;27.2;34.8
2023-10-19 09:00:00;2;69.6;27.2;34.8
2023-10-19 10:00:00;2;69.3;27.2;34.6
2023-10-19 11:00:00;1;68.8;26.8;34.1
2023-10-19 12:00:00;1;67.7;26.5;34.3
2023-10-19 13:00:00;0;50.8;24.1;40.8
2023-10-19 14:00:00;0;37.8;22.4;35.2
2023-10-19 15:00:00;0;31.6;21.7;31.7
2023-10-19 16:00:00;0;27.9;21.0;29.3
2023-10-19 17:00:00;0;25.7;20.8;27.7
2023-10-19 18:00:00;0;24.3;20.0;26.4
2023-10-19 19:00:00;0;23.2;20.0;25.4
2023-10-19 20:00:00;0;22.4;20.0;24.5
2023-10-19 21:00:00;0;22.0;20.0;23.8
2023-10-19 22:00:00;0;21.1;19.4;23.2
2023-10-19 23:00:00;0;21.0;19.0;22.6
2023-10-20 00:00:00;0;20.8;19.0;22.2
2023-10-20 01:00:00;0;20.0;19.0;21.8
2023-10-20 02:00:00;0;20.0;19.0;21.4
2023-10-20 03:00:00;0;20.0;19.0;21.1
2023-10-20 04:00:00;0;20.0;19.0;20.8
2023-10-20 05:00:00;0;20.0;19.0;20.6
2023-10-20 06:00:00;0;19.5;19.0;20.4
2023-10-20 07:00:00;0;19.0;19.0;20.2
2023-10-20 08:00:00;0;19.0;19.0;20.0
2023-10-20 09:00:00;0;19.0;18.9;19.8
2023-10-20 10:00:00;0;19.0;18.7;19.7
2023-10-20 11:00:00;0;19.9;19.5;20.2
2023-10-20 12:00:00;0;21.1;20.6;20.9
2023-10-20 13:00:00;0;22.1;21.4;21.5
2023-10-20 14:00:00;0;23.0;22.2;22.2
2023-10-20 15:00:00;0;23.8;23.0;22.8
2023-10-20 16:00:00;0;24.4;23.9;23.4
2023-10-20 17:00:00;0;25.0;23.7;23.5
2023-10-20 18:00:00;0;24.4;23.0;23.4
2023-10-20 19:00:00;0;24.0;23.0;23.2
2023-10-20 20:00:00;0;23.6;22.3;23.0
2023-10-20 21:00:00;0;23.0;22.0;22.8
2023-10-20 22:00:00;0;23.0;22.0;22.6
2023-10-20 23:00:00;0;22.4;21.6;22.5
2023-10-21 00:00:00;0;22.0;21.0;22.3
2023-10-21 01:00:00;0;22.0;21.0;22.1
2023-10-21 02:00:00;0;22.0;21.0;22.0
2023-10-21 03:00:00;0;21.9;21.0;21.8
2023-10-21 04:00:00;0;21.2;21.0;21.7
2023-10-21 05:00:00;0;21.0;20.6;21.6
2023-10-21 06:00:00;0;21.0;20.0;21.4
2023-10-21 07:00:00;0;21.0;20.0;21.3
2023-10-21 08:00:00;0;21.0;20.0;21.2
2023-10-21 09:00:00;0;21.0;20.0;21.1
2023-10-21 10:00:00;0;21.0;20.0;20.9
2023-10-21 11:00:00;0;20.4;20.0;20.8
2023-10-21 12:00:00;0;20.0;20.0;20.7
2023-10-21 13:00:00;0;20.0;20.0;20.6
2023-10-21 14:00:00;0;20.0;20.0;20.5
2023-10-21 15:00:00;0;20.0;19.6;20.4
2023-10-21 16:00:00;0;20.0;19.0;20.4
2023-10-21 17:00:00;0;20.0;19.0;20.2
2023-10-21 18:00:00;0;20.0;19.0;20.1
2023-10-21 19:00:00;0;20.0;19.0;20.1
2023-10-21 20:00:00;0;20.0;19.0;20.0
2023-10-21 21:00:00;0;20.0;19.0;19.9
2023-10-21 22:00:00;0;20.0;19.0;19.8
2023-10-21 23:00:00;0;20.0;19.0;19.7
2023-10-22 00:00:00;0;20.0;19.0;19.7
2023-10-22 01:00:00;0;20.0;19.0;19.6
2023-10-22 02:00:00;0;19.9;19.0;19.6
2023-10-22 03:00:00;0;19.2;19.0;19.6
2023-10-22 04:00:00;0;19.0;19.0;19.5
2023-10-22 05:00:00;0;19.0;19.0;19.4
2023-10-22 06:00:00;0;19.0;19.0;19.3
2023-10-22 07:00:00;0;19.0;19.0;19.3
2023-10-22 08:00:00;0;19.0;19.0;19.2
2023-10-22 09:00:00;0;19.0;19.0;19.2
2023-10-22 10:00:00;0;19.0;19.0;19.1
2023-10-22 11:00:00;0;19.0;18.5;19.1
2023-10-22 12:00:00;0;19.0;18.0;19.0
2023-10-22 13:00:00;0;19.0;18.0;19.0
2023-10-22 14:00:00;0;19.0;18.0;18.9
2023-10-22 15:00:00;0;19.0;18.0;18.9
2023-10-22 16:00:00;0;19.0;18.0;18.8
2023-10-22 17:00:00;0;19.0;18.0;18.8
2023-10-22 18:00:00;0;19.0;18.4;18.8
2023-10-22 19:00:00;0;20.1;20.1;19.8
2023-10-22 20:00:00;0;21.7;21.4;21.2
2023-10-22 21:00:00;0;22.9;22.1;21.9
2023-10-22 22:00:00;0;23.0;22.9;22.2
2023-10-22 23:00:00;0;23.0;22.1;22.2
2023-10-23 00:00:00;0;23.0;22.0;22.2
2023-10-23 01:00:00;0;23.0;22.0;22.1
2023-10-23 02:00:00;0;22.8;22.0;21.9
2023-10-23 03:00:00;0;22.0;21.2;21.8
2023-10-23 04:00:00;0;22.0;21.0;21.7
2023-10-23 05:00:00;0;22.0;21.0;21.5
2023-10-23 06:00:00;0;21.9;21.0;21.4
2023-10-23 07:00:00;0;21.0;21.0;21.3
2023-10-23 08:00:00;0;21.0;20.2;21.2
2023-10-23 09:00:00;0;21.0;20.0;21.1
2023-10-23 10:00:00;0;21.0;20.0;21.0
2023-10-23 11:00:00;0;21.0;20.0;20.8
2023-10-23 12:00:00;0;20.7;20.0;20.7
2023-10-23 13:00:00;0;20.0;20.0;20.6
2023-10-23 14:00:00;0;20.0;20.0;20.5
2023-10-23 15:00:00;0;20.0;19.9;20.4
2023-10-23 16:00:00;0;20.9;20.4;20.7
2023-10-23 17:00:00;0;21.6;21.0;21.2
2023-10-23 18:00:00;0;22.0;21.7;21.5
2023-10-23 19:00:00;0;22.9;22.0;21.9
2023-10-23 20:00:00;0;23.0;22.0;22.2
2023-10-23 21:00:00;0;23.0;22.9;22.4
2023-10-23 22:00:00;0;23.8;23.0;22.7
2023-10-23 23:00:00;0;24.0;23.0;22.9
2023-10-24 00:00:00;0;24.0;23.0;23.0
2023-10-24 01:00:00;0;23.8;22.9;22.9
2023-10-24 02:00:00;0;23.0;22.0;22.7
2023-10-24 03:00:00;0;23.0;22.0;22.5
2023-10-24 04:00:00;0;22.7;22.0;22.4
2023-10-24 05:00:00;0;22.0;21.4;22.2
2023-10-24 06:00:00;0;22.0;21.0;22.1
2023-10-24 07:00:00;0;22.0;21.0;21.9
2023-10-24 08:00:00;0;21.9;21.0;21.8
2023-10-24 09:00:00;0;21.0;21.0;21.6
2023-10-24 10:00:00;0;21.0;20.3;21.4
2023-10-24 11:00:00;0;21.0;20.0;21.3
2023-10-24 12:00:00;0;21.0;20.0;21.2
2023-10-24 13:00:00;0;21.0;20.0;21.1
2023-10-24 14:00:00;0;21.0;20.0;20.9
2023-10-24 15:00:00;0;20.1;20.0;20.8
2023-10-24 16:00:00;0;20.0;20.0;20.6
2023-10-24 17:00:00;0;20.0;20.0;20.5
2023-10-24 18:00:00;0;20.0;19.6;20.4
2023-10-24 19:00:00;0;20.0;19.0;20.3
2023-10-24 20:00:00;0;20.0;19.0;20.2
2023-10-24 21:00:00;0;20.0;19.0;20.1
2023-10-24 22:00:00;0;20.0;19.0;20.0
2023-10-24 23:00:00;0;20.0;19.0;19.9
2023-10-25 00:00:00;0;20.0;19.0;19.8
2023-10-25 01:00:00;0;20.0;19.0;19.7
2023-10-25 02:00:00;0;19.8;19.0;19.7
2023-10-25 03:00:00;0;19.1;19.0;19.6
2023-10-25 04:00:00;0;19.0;19.0;19.5
2023-10-25 05:00:00;0;19.0;19.0;19.4
2023-10-25 06:00:00;0;19.0;19.0;19.3
2023-10-25 07:00:00;0;19.0;19.0;19.3
2023-10-25 08:00:00;0;19.0;19.0;19.2
2023-10-25 09:00:00;0;19.0;19.0;19.2
2023-10-25 10:00:00;0;19.0;19.0;19.3
2023-10-25 11:00:00;0;19.9;19.0;19.3
2023-10-25 12:00:00;0;19.1;19.0;19.3
2023-10-25 13:00:00;0;19.9;19.4;19.4
2023-10-25 14:00:00;0;20.3;20.0;19.9
2023-10-25 15:00:00;0;21.0;20.9;20.5
2023-10-25 16:00:00;0;22.0;21.0;21.0
2023-10-25 17:00:00;0;22.0;21.0;21.2
2023-10-25 18:00:00;0;22.0;21.0;21.1
2023-10-25 19:00:00;0;22.0;21.0;21.0
2023-10-25 20:00:00;0;22.0;21.1;21.1
2023-10-25 21:00:00;0;22.0;22.0;21.5
2023-10-25 22:00:00;0;22.9;22.0;22.0
2023-10-25 23:00:00;0;23.0;22.0;22.2
2023-10-26 00:00:00;0;23.0;22.0;22.1
2023-10-26 01:00:00;0;22.8;22.0;22.0
2023-10-26 02:00:00;0;22.0;21.5;21.8
2023-10-26 03:00:00;0;22.0;21.0;21.7
2023-10-26 04:00:00;0;21.9;21.0;21.5
2023-10-26 05:00:00;0;21.0;21.0;21.3
2023-10-26 06:00:00;0;21.0;20.2;21.2
2023-10-26 07:00:00;0;21.0;20.0;21.0
2023-10-26 08:00:00;0;21.0;20.0;20.9
2023-10-26 09:00:00;0;20.5;20.0;20.7
2023-10-26 10:00:00;0;20.0;20.0;20.6
2023-10-26 11:00:00;0;20.0;20.0;20.5
2023-10-26 12:00:00;0;20.0;19.2;20.4
2023-10-26 13:00:00;0;20.0;19.0;20.2
2023-10-26 14:00:00;0;20.0;19.0;20.1
2023-10-26 15:00:00;0;20.0;19.7;20.2
2023-10-26 16:00:00;0;21.2;20.8;20.9
2023-10-26 17:00:00;0;22.9;22.7;22.5
2023-10-26 18:00:00;0;25.2;24.9;24.6
2023-10-26 19:00:00;0;27.6;27.0;26.6
2023-10-26 20:00:00;0;29.4;28.7;28.2
2023-10-26 21:00:00;0;30.7;30.2;29.6
2023-10-26 22:00:00;0;31.9;31.0;30.7
2023-10-26 23:00:00;0;32.0;30.7;30.9
2023-10-27 00:00:00;0;31.7;29.7;30.3
2023-10-27 01:00:00;0;30.6;28.7;29.8
2023-10-27 02:00:00;0;29.5;27.9;29.2
2023-10-27 03:00:00;0;28.6;27.0;28.7
2023-10-27 04:00:00;0;27.8;26.1;28.2
2023-10-27 05:00:00;0;27.0;25.6;27.8
2023-10-27 06:00:00;0;26.3;25.0;27.3
2023-10-27 07:00:00;0;26.0;24.4;26.9
2023-10-27 08:00:00;0;25.3;24.0;26.5
2023-10-27 09:00:00;0;25.0;24.0;26.1
2023-10-27 10:00:00;0;24.8;23.0;25.7
2023-10-27 11:00:00;0;24.0;23.0;25.4
2023-10-27 12:00:00;0;24.0;23.0;25.0
2023-10-27 13:00:00;0;23.8;22.3;24.7
2023-10-27 14:00:00;0;23.0;22.0;24.3
2023-10-27 15:00:00;0;23.0;22.0;24.1
2023-10-27 16:00:00;0;23.0;22.0;23.8
2023-10-27 17:00:00;0;22.8;22.0;23.5
2023-10-27 18:00:00;0;22.0;21.4;23.3
2023-10-27 19:00:00;0;22.0;21.0;23.0
2023-10-27 20:00:00;0;22.0;21.0;22.8
2023-10-27 21:00:00;0;22.0;21.0;22.6
2023-10-27 22:00:00;0;22.0;21.0;22.4
2023-10-27 23:00:00;0;21.7;21.0;22.2
2023-10-28 00:00:00;0;21.0;21.0;22.0
2023-10-28 01:00:00;0;21.0;20.6;21.8
2023-10-28 02:00:00;0;21.0;20.0;21.7
2023-10-28 03:00:00;0;21.0;20.0;21.5
2023-10-28 04:00:00;0;21.0;20.0;21.4
2023-10-28 05:00:00;0;21.0;20.0;21.2
2023-10-28 06:00:00;0;21.0;20.0;21.1
2023-10-28 07:00:00;0;20.2;20.0;20.9
2023-10-28 08:00:00;0;20.0;20.0;20.8
2023-10-28 09:00:00;0;20.0;20.0;20.6
2023-10-28 10:00:00;0;20.0;20.0;20.5
2023-10-28 11:00:00;0;20.0;19.5;20.4
2023-10-28 12:00:00;0;20.0;19.0;20.3
2023-10-28 13:00:00;0;20.0;19.0;20.1
2023-10-28 14:00:00;0;20.0;19.0;20.0
2023-10-28 15:00:00;0;20.0;19.0;20.0
2023-10-28 16:00:00;0;20.0;19.0;19.9
2023-10-28 17:00:00;0;19.9;19.0;19.8
2023-10-28 18:00:00;0;19.1;19.0;19.7
2023-10-28 19:00:00;0;19.0;19.0;19.6
2023-10-28 20:00:00;0;19.0;19.0;19.6
2023-10-28 21:00:00;0;19.0;19.0;19.5
2023-10-28 22:00:00;0;19.0;19.0;19.5
2023-10-28 23:00:00;0;19.0;19.0;19.4
2023-10-29 01:00:00;0;19.0;19.0;19.4
2023-10-29 01:00:00;0;19.0;19.0;19.3
2023-10-29 02:00:00;0;19.0;19.0;19.3
2023-10-29 03:00:00;0;19.0;19.0;19.2
2023-10-29 04:00:00;0;19.0;19.0;19.1
2023-10-29 05:00:00;0;19.0;19.0;19.1
2023-10-29 06:00:00;0;19.0;18.4;19.0
2023-10-29 07:00:00;0;19.0;18.0;19.0
2023-10-29 08:00:00;11;71.9;35.2;45.9
2023-10-29 09:00:00;5;76.6;39.1;46.6
2023-10-29 10:00:00;3;73.7;36.2;46.0
2023-10-29 11:00:00;0;54.2;32.3;50.0
2023-10-29 12:00:00;0;45.3;32.0;44.0
2023-10-29 13:00:00;0;40.4;31.3;40.9
2023-10-29 14:00:00;0;36.3;29.5;38.4
2023-10-29 15:00:00;0;33.2;28.0;36.3
2023-10-29 16:00:00;0;31.2;26.7;34.5
2023-10-29 17:00:00;0;29.5;25.7;33.0
2023-10-29 18:00:00;0;28.3;25.0;31.6
2023-10-29 19:00:00;0;27.2;24.1;30.5
2023-10-29 20:00:00;0;26.3;24.0;29.4
2023-10-29 21:00:00;0;25.7;23.0;28.5
2023-10-29 22:00:00;0;25.0;23.0;27.7
2023-10-29 23:00:00;0;24.4;22.6;26.9
2023-10-30 00:00:00;3;61.8;25.3;33.5
2023-10-30 01:00:00;2;70.4;27.7;35.2
2023-10-30 02:00:00;2;70.6;28.0;35.6
2023-10-30 03:00:00;2;70.1;27.9;35.4
2023-10-30 04:00:00;2;70.0;28.0;35.3
2023-10-30 05:00:00;2;70.9;28.2;35.9
2023-10-30 06:00:00;2;70.2;28.3;35.8
2023-10-30 07:00:00;2;71.1;28.7;36.1
2023-10-30 08:00:00;2;71.1;28.7;36.1
2023-10-30 09:00:00;2;70.5;28.7;36.0
2023-10-30 10:00:00;2;70.8;28.2;35.7
2023-10-30 11:00:00;2;70.2;28.0;35.6
2023-10-30 12:00:00;2;69.9;27.8;35.3
2023-10-30 13:00:00;2;69.9;28.0;35.3
2023-10-30 14:00:00;2;70.2;28.0;35.3
2023-10-30 15:00:00;6;75.8;35.3;44.2
2023-10-30 16:00:00;4;75.3;37.0;44.3
2023-10-30 17:00:00;4;75.3;37.0;44.4
2023-10-30 18:00:00;4;75.5;37.0;44.4
2023-10-30 19:00:00;4;75.3;37.1;44.7
2023-10-30 20:00:00;5;75.6;37.8;45.0
2023-10-30 21:00:00;5;75.6;37.6;45.0
2023-10-30 22:00:00;4;75.3;37.8;45.0
2023-10-30 23:00:00;0;51.4;33.0;42.6
2023-10-31 00:00:00;2;68.6;28.0;35.6
2023-10-31 01:00:00;2;70.1;28.2;35.8
2023-10-31 02:00:00;2;66.2;27.8;39.5
2023-10-31 03:00:00;2;70.5;28.8;36.1
2023-10-31 04:00:00;2;70.6;28.8;36.3
2023-10-31 05:00:00;2;71.4;29.0;36.5
2023-10-31 06:00:00;2;71.0;29.0;36.7
2023-10-31 07:00:00;2;70.7;29.0;36.6
2023-10-31 08:00:00;2;71.3;29.0;36.6
2023-10-31 09:00:00;2;70.8;29.0;36.5
2023-10-31 10:00:00;2;70.9;28.5;36.3
2023-10-31 11:00:00;2;70.5;28.7;36.1
2023-10-31 12:00:00;2;70.9;28.1;35.8
2023-10-31 13:00:00;2;70.6;28.3;35.9
2023-10-31 14:00:00;2;70.8;28.2;35.7
2023-10-31 15:00:00;7;76.3;36.7;45.8
2023-10-31 16:00:00;5;75.9;38.0;45.7
2023-10-31 17:00:00;5;75.9;38.0;45.6
2023-10-31 18:00:00;5;76.2;38.0;45.6
2023-10-31 19:00:00;5;75.8;38.5;46.0
2023-10-31 20:00:00;5;76.2;39.0;46.5
2023-10-31 21:00:00;5;76.2;39.7;47.3
2023-10-31 22:00:00;6;76.7;40.6;47.9
2023-10-31 23:00:00;1;55.7;34.6;43.9
2023-11-01 00:00:00;3;72.1;30.7;38.3
2023-11-01 01:00:00;3;72.8;31.0;38.4
2023-11-01 02:00:00;3;73.2;31.3;38.9
2023-11-01 03:00:00;3;73.5;31.6;39.2
2023-11-01 04:00:00;3;73.8;32.0;39.4
2023-11-01 05:00:00;3;74.2;32.2;39.7
2023-11-01 06:00:00;3;74.2;32.4;39.9
2023-11-01 07:00:00;3;74.3;32.7;40.0
2023-11-01 08:00:00;3;74.4;32.8;40.2
2023-11-01 09:00:00;3;74.1;32.6;39.9
2023-11-01 10:00:00;2;73.7;32.1;39.3
2023-11-01 11:00:00;2;73.2;31.0;38.3
2023-11-01 12:00:00;2;72.9;30.4;37.7
2023-11-01 13:00:00;2;72.3;29.8;37.0
2023-11-01 14:00:00;2;71.9;29.0;36.4
2023-11-01 15:00:00;7;77.0;37.4;46.3
2023-11-01 16:00:00;5;76.6;38.8;46.1
2023-11-01 17:00:00;5;76.8;39.0;46.3
2023-11-01 18:00:00;5;76.4;39.0;46.2
2023-11-01 19:00:00;5;76.4;39.0;46.2
2023-11-01 20:00:00;5;76.8;39.0;46.5
2023-11-01 21:00:00;6;76.9;40.0;47.6
2023-11-01 22:00:00;6;77.2;41.0;48.4
2023-11-01 23:00:00;1;56.3;34.7;43.9
2023-11-02 00:00:00;3;72.7;30.9;38.3
2023-11-02 01:00:00;2;72.9;31.0;38.2
2023-11-02 02:00:00;3;73.1;31.0;38.4
2023-11-02 03:00:00;2;72.7;30.6;37.9
2023-11-02 04:00:00;2;72.6;30.0;37.5
2023-11-02 05:00:00;2;72.4;29.8;37.3
2023-11-02 06:00:00;2;72.0;29.7;36.9
2023-11-02 07:00:00;2;70.9;28.4;35.8
2023-11-02 08:00:00;2;72.4;29.0;36.5
2023-11-02 09:00:00;2;68.0;29.1;36.8
2023-11-02 10:00:00;3;70.3;29.2;37.3
2023-11-02 11:00:00;2;69.6;29.0;36.7
2023-11-02 12:00:00;2;71.7;29.0;36.9
2023-11-02 13:00:00;2;71.9;29.2;37.0
2023-11-02 14:00:00;2;71.7;29.2;36.9
2023-11-02 15:00:00;8;77.1;38.1;47.3
2023-11-02 16:00:00;5;76.7;39.4;46.9
2023-11-02 17:00:00;6;76.6;39.9;47.1
2023-11-02 18:00:00;5;76.5;40.0;47.0
2023-11-02 19:00:00;6;76.7;39.9;47.4
2023-11-02 20:00:00;6;77.1;40.0;47.7
2023-11-02 21:00:00;6;77.1;40.0;47.7
2023-11-02 22:00:00;6;77.1;40.2;47.9
2023-11-02 23:00:00;1;54.9;34.4;43.6
2023-11-03 00:00:00;2;71.9;30.0;37.7
2023-11-03 01:00:00;2;72.3;30.1;37.7
2023-11-03 02:00:00;2;73.0;30.7;38.1
2023-11-03 03:00:00;3;72.9;30.7;38.1
2023-11-03 04:00:00;3;73.7;31.3;38.9
2023-11-03 05:00:00;3;73.9;32.0;39.5
2023-11-03 06:00:00;3;74.0;32.0;39.4
2023-11-03 07:00:00;3;74.0;32.0;39.3
2023-11-03 08:00:00;3;74.0;32.0;39.3
2023-11-03 09:00:00;3;74.1;32.0;39.3
2023-11-03 10:00:00;3;73.7;31.3;38.8
2023-11-03 11:00:00;2;72.4;30.1;37.5
2023-11-03 12:00:00;2;72.6;29.8;37.2
2023-11-03 13:00:00;2;72.5;29.3;37.1
2023-11-03 14:00:00;2;71.1;28.8;36.3
2023-11-03 15:00:00;7;77.5;37.0;46.1
2023-11-03 16:00:00;5;77.0;39.0;46.4
2023-11-03 17:00:00;6;77.1;39.1;46.7
2023-11-03 18:00:00;5;76.9;39.9;47.1
2023-11-03 19:00:00;5;77.0;40.0;47.3
2023-11-03 20:00:00;6;77.3;40.7;48.0
2023-11-03 21:00:00;6;77.3;41.0;48.5
2023-11-03 22:00:00;6;77.4;41.0;48.8
2023-11-03 23:00:00;1;56.4;34.8;44.2
2023-11-04 00:00:00;3;72.9;30.8;38.3
2023-11-04 01:00:00;3;73.2;31.0;38.4
2023-11-04 02:00:00;3;73.4;31.0;38.7
2023-11-04 03:00:00;3;73.6;31.3;38.9
2023-11-04 04:00:00;3;73.8;31.4;39.1
2023-11-04 05:00:00;3;73.9;31.8;39.1
2023-11-04 06:00:00;3;74.3;32.0;39.6
2023-11-04 07:00:00;3;74.5;32.3;39.8
2023-11-04 08:00:00;9;78.4;42.5;51.9
2023-11-04 09:00:00;7;78.5;44.5;51.3
2023-11-04 10:00:00;6;78.3;43.9;50.7
2023-11-04 11:00:00;6;78.1;42.8;49.7
2023-11-04 12:00:00;6;78.0;41.6;49.0
2023-11-04 13:00:00;6;78.1;42.0;49.0
2023-11-04 14:00:00;6;77.6;41.7;48.9
2023-11-04 15:00:00;6;77.8;42.0;49.1
2023-11-04 16:00:00;6;77.8;42.4;49.6
2023-11-04 17:00:00;6;78.0;42.7;49.9
2023-11-04 18:00:00;6;77.9;42.7;49.9
2023-11-04 19:00:00;6;77.9;43.0;49.9
2023-11-04 20:00:00;6;78.0;42.8;50.1
2023-11-04 21:00:00;6;78.1;43.5;50.9
2023-11-04 22:00:00;6;73.9;42.6;48.5
2023-11-04 23:00:00;1;61.5;36.8;47.2
2023-11-05 00:00:00;4;73.1;32.5;40.3
2023-11-05 01:00:00;3;72.8;32.0;39.5
2023-11-05 02:00:00;3;74.3;32.1;39.5
2023-11-05 03:00:00;3;74.3;32.0;39.4
2023-11-05 04:00:00;3;73.5;31.4;38.7
2023-11-05 05:00:00;3;73.7;31.0;38.7
2023-11-05 06:00:00;3;73.7;31.1;38.8
2023-11-05 07:00:00;3;73.6;31.2;38.7
2023-11-05 08:00:00;8;78.1;40.1;49.5
2023-11-05 09:00:00;3;75.9;37.7;43.9
2023-11-05 10:00:00;1;62.6;33.6;49.9
2023-11-05 11:00:00;0;48.2;32.0;46.0
2023-11-05 12:00:00;0;42.4;32.0;42.1
2023-11-05 13:00:00;0;38.9;31.4;39.8
2023-11-05 14:00:00;0;35.3;29.4;37.7
2023-11-05 15:00:00;0;32.6;27.6;35.8
2023-11-05 16:00:00;0;30.5;26.3;34.2
2023-11-05 17:00:00;0;28.9;25.1;32.6
2023-11-05 18:00:00;0;28.0;24.6;31.5
2023-11-05 19:00:00;7;73.5;34.1;44.3
2023-11-05 20:00:00;5;68.3;37.2;44.4
2023-11-05 21:00:00;5;73.2;37.7;45.5
2023-11-05 22:00:00;5;76.3;38.0;45.7
2023-11-05 23:00:00;0;53.5;33.2;42.3
2023-11-06 00:00:00;3;60.8;29.3;36.8
2023-11-06 01:00:00;2;54.2;29.9;37.2
2023-11-06 02:00:00;2;52.2;30.0;37.3
2023-11-06 03:00:00;2;50.0;30.0;37.4
2023-11-06 04:00:00;3;48.3;30.0;37.5
2023-11-06 05:00:00;3;45.0;30.1;37.8
2023-11-06 06:00:00;3;42.0;31.0;38.1
2023-11-06 07:00:00;3;39.3;32.1;38.1
2023-11-06 08:00:00;2;35.7;34.6;35.0
2023-11-06 09:00:00;1;32.3;25.2;25.3
2023-11-06 10:00:00;5;35.4;28.1;31.8
2023-11-06 11:00:00;1;59.9;31.2;38.6
2023-11-06 12:00:00;3;55.1;29.9;37.2
2023-11-06 13:00:00;2;52.0;28.8;36.2
2023-11-06 14:00:00;2;55.2;28.7;36.3
2023-11-06 15:00:00;7;63.2;36.8;45.9
2023-11-06 16:00:00;5;72.4;37.9;45.5
2023-11-06 17:00:00;5;76.4;37.9;45.5
2023-11-06 18:00:00;5;76.2;38.2;45.8
2023-11-06 19:00:00;5;76.0;38.4;46.1
2023-11-06 20:00:00;6;76.2;39.1;46.7
2023-11-06 21:00:00;5;76.3;39.2;46.9
2023-11-06 22:00:00;6;76.6;40.0;47.4
2023-11-06 23:00:00;0;55.2;34.1;43.3
2023-11-07 00:00:00;3;71.3;29.7;37.3
2023-11-07 01:00:00;2;72.4;30.0;37.5
2023-11-07 02:00:00;2;70.7;29.4;43.0
2023-11-07 03:00:00;3;73.2;30.7;38.0
2023-11-07 04:00:00;3;72.9;30.6;38.3
2023-11-07 05:00:00;3;73.2;30.8;38.2
2023-11-07 06:00:00;3;73.1;30.9;38.4
2023-11-07 07:00:00;3;73.5;31.0;38.5
2023-11-07 08:00:00;3;73.7;31.0;38.4
2023-11-07 09:00:00;3;73.1;30.9;38.2
2023-11-07 10:00:00;2;73.1;30.4;37.9
